system,system_name,school,school_name,pool,subgroup,achievement_score,achievement_base_weighting,chronic_absenteeism_score,chronic_absenteeism_base_weighting,elpa_growth_standard_score,elpa_growth_standard_base_weighting,graduation_rate_score,graduation_rate_base_weighting,growth_score,growth_base_weighting,ready_graduates_score,ready_graduates_base_weighting,f_elpa_weight,f_achievement_weight,f_growth_weight,f_ready_grad_weight,f_grad_weight,f_chronic_absent_weight,total_weight,final_score
940,Williamson County,46,Grassland Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,46,Grassland Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
940,Williamson County,46,Grassland Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,46,Grassland Middle School,K8,Students with Disabilities,4,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.6
940,Williamson County,46,Grassland Middle School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,48,Heritage Elementary,K8,All Students,4,0.45,4,0.1,4,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,3.7
940,Williamson County,48,Heritage Elementary,K8,Black/Hispanic/Native American,4,0.45,4,0.1,3,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,3.2
940,Williamson County,48,Heritage Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,48,Heritage Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,4,0.1,NA,NA,1,0.35,NA,NA,0.22,0,0.78,NA,NA,0,0.44999999999999996,1.7
940,Williamson County,48,Heritage Elementary,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
940,Williamson County,48,Heritage Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.6
940,Williamson County,49,Heritage Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,49,Heritage Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,49,Heritage Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,49,Heritage Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
940,Williamson County,49,Heritage Middle School,K8,Students with Disabilities,1,0.45,3,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.4
940,Williamson County,49,Heritage Middle School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.4
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,Students with Disabilities,3,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.5
940,Williamson County,50,Hillsboro Elementary/ Middle School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3
940,Williamson County,52,Independence High School,HS,All Students,4,0.3,4,0.1,NA,0.1,4,0.05,4,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,4
940,Williamson County,52,Independence High School,HS,Black/Hispanic/Native American,3,0.3,4,0.1,NA,0.1,4,0.05,4,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3.7
940,Williamson County,52,Independence High School,HS,Economically Disadvantaged,NA,0.3,2,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,2
940,Williamson County,52,Independence High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,4,0.25,NA,0.2,0,0,1,0,0,0,0.3,4
940,Williamson County,52,Independence High School,HS,Students with Disabilities,3,0.3,3,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,2.6
940,Williamson County,52,Independence High School,HS,Super Subgroup,3,0.3,NA,0.1,NA,0.1,NA,0.05,4,0.25,4,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,3.6
940,Williamson County,54,Spring Station Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,54,Spring Station Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,54,Spring Station Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,54,Spring Station Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,54,Spring Station Middle School,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
940,Williamson County,54,Spring Station Middle School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.4
940,Williamson County,57,Hunters Bend Elementary,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
940,Williamson County,57,Hunters Bend Elementary,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,57,Hunters Bend Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,57,Hunters Bend Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,57,Hunters Bend Elementary,K8,Students with Disabilities,NA,0.45,3,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,0.6
940,Williamson County,57,Hunters Bend Elementary,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.1
940,Williamson County,58,Jordan Elementary School,K8,All Students,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,58,Jordan Elementary School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
940,Williamson County,58,Jordan Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,58,Jordan Elementary School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,58,Jordan Elementary School,K8,Super Subgroup,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
940,Williamson County,59,Kenrose Elementary,K8,All Students,4,0.45,4,0.1,4,0.1,NA,NA,0,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.6
940,Williamson County,59,Kenrose Elementary,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,59,Kenrose Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,59,Kenrose Elementary,K8,English Learners with Transitional 1-4,4,0.45,4,0.1,4,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,3.7
940,Williamson County,59,Kenrose Elementary,K8,Students with Disabilities,NA,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.2
940,Williamson County,59,Kenrose Elementary,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.6
940,Williamson County,60,Lipscomb Elementary,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,60,Lipscomb Elementary,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,60,Lipscomb Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,60,Lipscomb Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,60,Lipscomb Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,60,Lipscomb Elementary,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.6
940,Williamson County,61,Longview Elementary School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
940,Williamson County,61,Longview Elementary School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
940,Williamson County,61,Longview Elementary School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
940,Williamson County,61,Longview Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,61,Longview Elementary School,K8,Students with Disabilities,1,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
940,Williamson County,61,Longview Elementary School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.6
940,Williamson County,63,Renaissance High School,HS,All Students,4,0.3,4,0.1,NA,0.1,4,0.05,0,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.8
940,Williamson County,63,Renaissance High School,HS,Black/Hispanic/Native American,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,63,Renaissance High School,HS,Economically Disadvantaged,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,63,Renaissance High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,63,Renaissance High School,HS,Students with Disabilities,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,63,Renaissance High School,HS,Super Subgroup,NA,0.3,NA,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,1,0,0,0,0.3,2
940,Williamson County,64,Pearre Creek Elementary School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
940,Williamson County,64,Pearre Creek Elementary School,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.6
940,Williamson County,64,Pearre Creek Elementary School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,64,Pearre Creek Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,64,Pearre Creek Elementary School,K8,Students with Disabilities,NA,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.2
940,Williamson County,64,Pearre Creek Elementary School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.1
940,Williamson County,65,Nolensville Elementary,K8,All Students,4,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,3.3
940,Williamson County,65,Nolensville Elementary,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.6
940,Williamson County,65,Nolensville Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,65,Nolensville Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.22,0,0.78,NA,NA,0,0.44999999999999996,2.4
940,Williamson County,65,Nolensville Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,3.2
940,Williamson County,65,Nolensville Elementary,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,66,Nolensville High School,K8,All Students,4,0.45,3,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.9
940,Williamson County,66,Nolensville High School,K8,Black/Hispanic/Native American,4,0.45,3,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.5
940,Williamson County,66,Nolensville High School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,66,Nolensville High School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,66,Nolensville High School,K8,Students with Disabilities,2,0.45,1,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.3
940,Williamson County,66,Nolensville High School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,67,Brentwood Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,67,Brentwood Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,67,Brentwood Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,67,Brentwood Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
940,Williamson County,67,Brentwood Middle School,K8,Students with Disabilities,4,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.6
940,Williamson County,67,Brentwood Middle School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,68,Oak View Elem School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.8
940,Williamson County,68,Oak View Elem School,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,3.2
940,Williamson County,68,Oak View Elem School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,68,Oak View Elem School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,68,Oak View Elem School,K8,Students with Disabilities,0,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
940,Williamson County,68,Oak View Elem School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.1
940,Williamson County,71,Mill Creek Elementary School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,71,Mill Creek Elementary School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,71,Mill Creek Elementary School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,71,Mill Creek Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,71,Mill Creek Elementary School,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,3.2
940,Williamson County,71,Mill Creek Elementary School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,72,Mill Creek Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,72,Mill Creek Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.6
940,Williamson County,72,Mill Creek Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
940,Williamson County,72,Mill Creek Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,72,Mill Creek Middle School,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
940,Williamson County,72,Mill Creek Middle School,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.4
940,Williamson County,74,Ravenwood High School,HS,All Students,4,0.3,4,0.1,NA,0.1,4,0.05,4,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,4
940,Williamson County,74,Ravenwood High School,HS,Black/Hispanic/Native American,4,0.3,4,0.1,NA,0.1,3,0.05,4,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,4
940,Williamson County,74,Ravenwood High School,HS,Economically Disadvantaged,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,74,Ravenwood High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,74,Ravenwood High School,HS,Students with Disabilities,4,0.3,4,0.1,NA,0.1,2,0.05,2,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3.3
940,Williamson County,74,Ravenwood High School,HS,Super Subgroup,4,0.3,NA,0.1,NA,0.1,NA,0.05,4,0.25,4,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,4
940,Williamson County,76,Scales Elementary,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.8
940,Williamson County,76,Scales Elementary,K8,Black/Hispanic/Native American,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,76,Scales Elementary,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,76,Scales Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,76,Scales Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,76,Scales Elementary,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.1
940,Williamson County,77,Sunset Elementary School,K8,All Students,4,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,3.3
940,Williamson County,77,Sunset Elementary School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.6
940,Williamson County,77,Sunset Elementary School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,77,Sunset Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,4,0.1,4,0.1,NA,NA,4,0.35,NA,NA,0.18,0,0.64,NA,NA,0.18,0.5499999999999999,4
940,Williamson County,77,Sunset Elementary School,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.4
940,Williamson County,77,Sunset Elementary School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,78,Sunset Middle School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
940,Williamson County,78,Sunset Middle School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
940,Williamson County,78,Sunset Middle School,K8,Economically Disadvantaged,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
940,Williamson County,78,Sunset Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,3
940,Williamson County,78,Sunset Middle School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
940,Williamson County,78,Sunset Middle School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,4
940,Williamson County,79,Summit High School,HS,All Students,4,0.3,3,0.1,NA,0.1,4,0.05,2,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3.3
940,Williamson County,79,Summit High School,HS,Black/Hispanic/Native American,3,0.3,2,0.1,NA,0.1,4,0.05,2,0.25,0,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.1
940,Williamson County,79,Summit High School,HS,Economically Disadvantaged,NA,0.3,2,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,2
